lf2_over_Sfs,xm_over_lf,sqrt_h1_over_h2,h_over_wf,construction_y,construction_p,kn,outside_digitized_chart
5.0,0.1,1.4,1.0,1.685695127870019,1.0397859356856358,0.0017006513948195053,False
5.0,0.1,1.4,2.0,1.685695127870019,1.0397859356856358,0.002002480143368014,False
5.0,0.1,1.6,0.5,1.685695127870019,1.0781675128498382,0.0007832355334095793,False
5.0,0.1,1.6,0.6,1.685695127870019,1.0781675128498382,0.001077952792404466,False
5.0,0.1,1.6,0.8,1.685695127870019,1.0781675128498382,0.0015108375642491909,False
5.0,0.1,1.6,1.0,1.685695127870019,1.0781675128498382,0.0019424553309539804,False
5.0,0.1,1.6,2.0,1.685695127870019,1.0781675128498382,0.002274989341233851,False
5.0,0.2,0.8,0.5,1.9956867638047309,0.9652058579308552,0.00048257640220639457,False
5.0,0.2,0.8,0.6,1.9956867638047309,0.9652058579308552,0.0006808234317234209,False
5.0,0.2,0.8,0.8,1.9956867638047309,0.9652058579308552,0.000946029289654276,False
5.0,0.2,0.8,1.0,1.9956867638047309,0.9652058579308552,0.0012168792481367298,False
5.0,0.2,0.8,2.0,1.9956867638047309,0.9652058579308552,0.0014416468634468418,False
5.0,0.2,1.0,0.5,1.9956867638047309,1.0011781011899932,0.0005830630630939823,False
5.0,0.2,1.0,0.6,1.9956867638047309,1.0011781011899932,0.0008238877339269775,False
5.0,0.2,1.0,0.8,1.9956867638047309,1.0011781011899932,0.0011258905059499658,False
5.0,0.2,1.0,1.0,1.9956867638047309,1.0011781011899932,0.0014574220374969568,False
5.0,0.2,1.0,2.0,1.9956867638047309,1.0011781011899932,0.0017283645184489516,False
5.0,0.2,1.2,0.5,1.9956867638047309,1.0421949956073702,0.0006897069885791623,False
5.0,0.2,1.2,0.6,1.9956867638047309,1.0421949956073702,0.0009592434855043215,False
5.0,0.2,1.2,0.8,1.9956867638047309,1.0421949956073702,0.0013309749780368505,False
5.0,0.2,1.2,1.0,1.9956867638047309,1.0421949956073702,0.0017158284723264316,False
5.0,0.2,1.2,2.0,1.9956867638047309,1.0421949956073702,0.002019584468812328,False
5.0,0.2,1.4,0.5,1.9956867638047309,1.0838814742254241,0.0007980918329861026,False
5.0,0.2,1.4,0.6,1.9956867638047309,1.0838814742254241,0.0010968088649438994,False
5.0,0.2,1.4,0.8,1.9956867638047309,1.0838814742254241,0.0015394073711271202,False
5.0,0.2,1.4,1.0,1.9956867638047309,1.0838814742254241,0.0019784532876201714,False
5.0,0.2,1.4,2.0,1.9956867638047309,1.0838814742254241,0.002315558467000511,False
5.0,0.2,1.6,0.5,1.9956867638047309,1.1293212481525958,0.000916235245196749,False
5.0,0.2,1.6,0.6,1.9956867638047309,1.1293212481525958,0.001246760118903566,False
5.0,0.2,1.6,0.8,1.9956867638047309,1.1293212481525958,0.0017666062407629788,False
5.0,0.2,1.6,1.0,1.9956867638047309,1.1293212481525958,0.002267655988176613,False
5.0,0.2,1.6,2.0,1.9956867638047309,1.1293212481525958,0.00263818086188343,False
5.0,0.3,0.8,0.5,2.3056783997394428,0.9908674171969738,0.0005544287681515266,False
5.0,0.3,0.8,0.6,2.3056783997394428,0.9908674171969738,0.0007834696687878953,False
5.0,0.3,0.8,0.8,2.3056783997394428,0.9908674171969738,0.0010743370859848688,False
5.0,0.3,0.8,1.0,2.3056783997394428,0.9908674171969738,0.0013888116952197244,False
5.0,0.3,0.8,2.0,2.3056783997394428,0.9908674171969738,0.0016469393375757903,False
5.0,0.3,1.0,0.5,2.3056783997394428,1.0324272580382503,0.0006643108708994507,False
5.0,0.3,1.0,0.6,2.3056783997394428,1.0324272580382503,0.0009270099515262259,False
5.0,0.3,1.0,0.8,2.3056783997394428,1.0324272580382503,0.0012821362901912514,False
5.0,0.3,1.0,1.0,2.3056783997394428,1.0324272580382503,0.0016542917256409766,False
5.0,0.3,1.0,2.0,2.3056783997394428,1.0324272580382503,0.001950233532071577,False
5.0,0.3,1.2,0.5,2.3056783997394428,1.0798153397742043,0.000787519883412931,False
5.0,0.3,1.2,0.6,2.3056783997394428,1.0798153397742043,0.001083390621254874,False
5.0,0.3,1.2,0.8,2.3056783997394428,1.0798153397742043,0.001519076698871021,False
5.0,0.3,1.2,1.0,2.3056783997394428,1.0798153397742043,0.0019528366405774863,False
5.0,0.3,1.2,2.0,2.3056783997394428,1.0798153397742043,0.0022866889123968497,False
5.0,0.3,1.4,0.5,2.3056783997394428,1.1279770127652125,0.0009127402331895523,False
5.0,0.3,1.4,0.6,2.3056783997394428,1.1279770127652125,0.0012423241421252009,False
5.0,0.3,1.4,0.8,2.3056783997394428,1.1279770127652125,0.001759885063826062,False
5.0,0.3,1.4,1.0,2.3056783997394428,1.1279770127652125,0.0022590528816973593,False
5.0,0.3,1.4,2.0,2.3056783997394428,1.1279770127652125,0.002628636790633008,False
5.0,0.3,1.6,0.5,2.3056783997394428,1.1804749834553536,0.0010492349569839196,False
5.0,0.3,1.6,0.6,2.3056783997394428,1.1804749834553536,0.001415567445402667,False
5.0,0.3,1.6,0.8,2.3056783997394428,1.1804749834553536,0.002022374917276768,False
5.0,0.3,1.6,1.0,2.3056783997394428,1.1804749834553536,0.0025950398941142635,False
5.0,0.3,1.6,2.0,2.3056783997394428,1.1804749834553536,0.003001372382533011,False
5.0,0.4,0.8,0.5,2.6156700356741545,1.0165289764630923,0.0006229753388040398,False
5.0,0.4,0.8,0.6,2.6156700356741545,1.0165289764630923,0.0008745456223282044,False
5.0,0.4,0.8,0.8,2.6156700356741545,1.0165289764630923,0.001202644882315461,False
5.0,0.4,0.8,1.0,2.6156700356741545,1.0165289764630923,0.0015541325517174811,False
5.0,0.4,0.8,2.0,2.6156700356741545,1.0165289764630923,0.001837355732887955,False
5.0,0.4,1.0,0.5,2.6156700356741545,1.0636764148865074,0.0007455586787049192,False
5.0,0.4,1.0,0.6,2.6156700356741545,1.0636764148865074,0.0010301321691254743,False
5.0,0.4,1.0,0.8,2.6156700356741545,1.0636764148865074,0.0014383820744325367,False
5.0,0.4,1.0,1.0,2.6156700356741545,1.0636764148865074,0.0018511614137849963,False
5.0,0.4,1.0,2.0,2.6156700356741545,1.0636764148865074,0.0021721025456942025,False
5.0,0.4,1.2,0.5,2.6156700356741545,1.1174356839410382,0.0008853327782466992,False
5.0,0.4,1.2,0.6,2.6156700356741545,1.1174356839410382,0.0012075377570054259,False
5.0,0.4,1.2,0.8,2.6156700356741545,1.1174356839410382,0.0017071784197051907,False
5.0,0.4,1.2,1.0,2.6156700356741545,1.1174356839410382,0.002191588377222644,False
5.0,0.4,1.2,2.0,2.6156700356741545,1.1174356839410382,0.0025537933559813706,False
5.0,0.4,1.4,0.5,2.6156700356741545,1.1720725513050008,0.001027388633393002,False
5.0,0.4,1.4,0.6,2.6156700356741545,1.1720725513050008,0.0013878394193065026,False
5.0,0.4,1.4,0.8,2.6156700356741545,1.1720725513050008,0.001980362756525004,False
5.0,0.4,1.4,1.0,2.6156700356741545,1.1720725513050008,0.002541264328352005,False
5.0,0.4,1.4,2.0,2.6156700356741545,1.1720725513050008,0.0029417151142655056,False
5.0,0.4,1.6,0.5,2.6156700356741545,1.2316287187581114,0.0011885604125227121,False
5.0,0.4,1.6,0.6,2.6156700356741545,1.2316287187581114,0.0015938633875292013,False
5.0,0.4,1.6,0.8,2.6156700356741545,1.2316287187581114,0.002278143593790557,False
5.0,0.4,1.6,1.0,2.6156700356741545,1.2316287187581114,0.0029129351844244798,False
5.0,0.4,1.6,2.0,2.6156700356741545,1.2316287187581114,0.0033961926219407026,False
5.0,0.5,0.8,0.5,2.925661671608866,1.0421905357292107,0.0006896953928959478,False
5.0,0.5,0.8,0.6,2.925661671608866,1.0421905357292107,0.0009592287679063953,False
5.0,0.5,0.8,0.8,2.925661671608866,1.0421905357292107,0.0013309526786460532,False
5.0,0.5,0.8,1.0,2.925661671608866,1.0421905357292107,0.0017158003750940272,False
5.0,0.5,0.8,2.0,2.925661671608866,1.0421905357292107,0.002019552803677396,False
5.0,0.5,1.0,0.5,2.925661671608866,1.0949255717347648,0.0008268064865103882,False
5.0,0.5,1.0,0.6,2.925661671608866,1.0949255717347648,0.0011332543867247236,False
5.0,0.5,1.0,0.8,2.925661671608866,1.0949255717347648,0.0015946278586738234,False
5.0,0.5,1.0,1.0,2.925661671608866,1.0949255717347648,0.0020480311019290174,False
5.0,0.5,1.0,2.0,2.925661671608866,1.0949255717347648,0.0023939715593168293,False
5.0,0.5,1.2,0.5,2.925661671608866,1.1550560281078721,0.0009831456730804676,False
5.0,0.5,1.2,0.6,2.925661671608866,1.1550560281078721,0.001331684892755978,False
5.0,0.5,1.2,0.8,2.925661671608866,1.1550560281078721,0.0018952801405393604,False
5.0,0.5,1.2,1.0,2.925661671608866,1.1550560281078721,0.0024323585798903813,False
5.0,0.5,1.2,2.0,2.925661671608866,1.1550560281078721,0.002820897799565892,False
5.0,0.5,1.4,0.5,2.925661671608866,1.216168089844789,0.0011452706515654096,False
5.0,0.5,1.4,0.6,2.925661671608866,1.216168089844789,0.0015382051234412407,False
5.0,0.5,1.4,0.8,2.925661671608866,1.216168089844789,0.0022008404492239453,False
5.0,0.5,1.4,1.0,2.925661671608866,1.216168089844789,0.002818625348053214,False
5.0,0.5,1.4,2.0,2.925661671608866,1.216168089844789,0.003270961527742792,False
5.0,0.5,1.6,0.5,2.925661671608866,1.282782454060869,0.001331790871370433,False
5.0,0.5,1.6,0.6,2.925661671608866,1.282782454060869,0.0017780168346191283,False
5.0,0.5,1.6,0.8,2.925661671608866,1.282782454060869,0.0025339122703043446,False
5.0,0.5,1.6,1.0,2.925661671608866,1.282782454060869,0.003224972969771301,False
5.0,0.5,1.6,2.0,2.925661671608866,1.282782454060869,0.0038105378778930388,False
5.0,0.6,0.8,0.5,3.235653307543578,1.0678520949953294,0.0007564154469878563,False
5.0,0.6,0.8,0.6,3.235653307543578,1.0678520949953294,0.0010439119134845868,False
5.0,0.6,0.8,0.8,3.235653307543578,1.0678520949953294,0.0014592604749766465,False
5.0,0.6,0.8,1.0,3.235653307543578,1.0678520949953294,0.0018774681984705748,False
5.0,0.6,0.8,2.0,3.235653307543578,1.0678520949953294,0.002201749874466838,False
5.0,0.6,1.0,0.5,3.235653307543578,1.126174728583022,0.0009080542943158569,False
5.0,0.6,1.0,0.6,3.235653307543578,1.126174728583022,0.0012363766043239721,False
5.0,0.6,1.0,0.8,3.235653307543578,1.126174728583022,0.0017508736429151092,False
5.0,0.6,1.0,1.0,3.235653307543578,1.126174728583022,0.00224751826293134,False
5.0,0.6,1.0,2.0,3.235653307543578,1.126174728583022,0.0026158405729394553,False
5.0,0.6,1.2,0.5,3.235653307543578,1.192676372274706,0.0010809585679142357,False
5.0,0.6,1.2,0.6,3.235653307543578,1.192676372274706,0.0014558320285065298,False
5.0,0.6,1.2,0.8,3.235653307543578,1.192676372274706,0.0020833818613735303,False
5.0,0.6,1.2,1.0,3.235653307543578,1.192676372274706,0.002673128782558119,False
5.0,0.6,1.2,2.0,3.235653307543578,1.192676372274706,0.003088002243150413,False
5.0,0.6,1.4,0.5,3.235653307543578,1.2602636283845772,0.001268738159476816,False
5.0,0.6,1.4,0.6,3.235653307543578,1.2602636283845772,0.0016969490621844777,False
5.0,0.6,1.4,0.8,3.235653307543578,1.2602636283845772,0.0024213181419228858,False
5.0,0.6,1.4,1.0,3.235653307543578,1.2602636283845772,0.003087608133145921,False
5.0,0.6,1.4,2.0,3.235653307543578,1.2602636283845772,0.0036281353899150753,False
5.0,0.6,1.6,0.5,3.235653307543578,1.3339361893636268,0.0014818085680908804,False
5.0,0.6,1.6,0.6,3.235653307543578,1.3339361893636268,0.0019757447574545073,False
5.0,0.6,1.6,0.8,3.235653307543578,1.3339361893636268,0.002789680946818134,False
5.0,0.6,1.6,1.0,3.235653307543578,1.3339361893636268,0.003540404374054486,False
5.0,0.6,1.6,2.0,3.235653307543578,1.3339361893636268,0.004245244847463553,False
5.0,0.7,0.8,0.5,3.5456449434782895,1.0935136542614479,0.0008231355010797643,False
5.0,0.7,0.8,0.6,3.5456449434782895,1.0935136542614479,0.0011285950590627777,False
5.0,0.7,0.8,0.8,3.5456449434782895,1.0935136542614479,0.0015875682713072387,False
5.0,0.7,0.8,1.0,3.5456449434782895,1.0935136542614479,0.002039136021847121,False
5.0,0.7,0.8,2.0,3.5456449434782895,1.0935136542614479,0.002383946945256279,False
5.0,0.7,1.0,0.5,3.5456449434782895,1.1574238854312793,0.0009893021021213262,False
5.0,0.7,1.0,0.6,3.5456449434782895,1.1574238854312793,0.0013394988219232215,False
5.0,0.7,1.0,0.8,3.5456449434782895,1.1574238854312793,0.0019071194271563963,False
5.0,0.7,1.0,1.0,3.5456449434782895,1.1574238854312793,0.0024475128667601873,False
5.0,0.7,1.0,2.0,3.5456449434782895,1.1574238854312793,0.0028377095865620827,False
5.0,0.7,1.2,0.5,3.5456449434782895,1.23029671644154,0.001184830806036312,False
5.0,0.7,1.2,0.6,3.5456449434782895,1.23029671644154,0.0015890681791895437,False
5.0,0.7,1.2,0.8,3.5456449434782895,1.23029671644154,0.0022714835822076995,False
5.0,0.7,1.2,1.0,3.5456449434782895,1.23029671644154,0.0029048099702933938,False
5.0,0.7,1.2,2.0,3.5456449434782895,1.23029671644154,0.0033854034031764735,False
5.0,0.7,1.4,0.5,3.5456449434782895,1.3043591669243655,0.0013930775007730963,False
5.0,0.7,1.4,0.6,3.5456449434782895,1.3043591669243655,0.0018574366676974618,False
5.0,0.7,1.4,0.8,3.5456449434782895,1.3043591669243655,0.002641795834621827,False
5.0,0.7,1.4,1.0,3.5456449434782895,1.3043591669243655,0.003357026834931066,False
5.0,0.7,1.4,2.0,3.5456449434782895,1.3043591669243655,0.00398792475224198,False
5.0,0.7,1.6,0.5,3.5456449434782895,1.3850899246663846,0.001635269773999154,False
5.0,0.7,1.6,0.6,3.5456449434782895,1.3850899246663846,0.0021803596986655384,False
5.0,0.7,1.6,0.8,3.5456449434782895,1.3850899246663846,0.0030454496233319234,False
5.0,0.7,1.6,1.0,3.5456449434782895,1.3850899246663846,0.0038575575329315853,False
5.0,0.7,1.6,2.0,3.5456449434782895,1.3850899246663846,0.004690282344597546,False
5.0,0.8,0.8,0.5,3.8556365794130016,1.1191752135275663,0.0008898555551716724,False
5.0,0.8,0.8,0.6,3.8556365794130016,1.1191752135275663,0.0012132782046409686,False
5.0,0.8,0.8,0.8,3.8556365794130016,1.1191752135275663,0.0017158760676378312,False
5.0,0.8,0.8,1.0,3.8556365794130016,1.1191752135275663,0.002202721366576424,False
5.0,0.8,0.8,2.0,3.8556365794130016,1.1191752135275663,0.0025661440160457205,False
5.0,0.8,1.0,0.5,3.8556365794130016,1.1886730422795364,0.0010705499099267948,False
5.0,0.8,1.0,0.6,3.8556365794130016,1.1886730422795364,0.0014426210395224702,False
5.0,0.8,1.0,0.8,3.8556365794130016,1.1886730422795364,0.002063365211397682,False
5.0,0.8,1.0,1.0,3.8556365794130016,1.1886730422795364,0.0026475074705890334,False
5.0,0.8,1.0,2.0,3.8556365794130016,1.1886730422795364,0.0030595786001847087,False
5.0,0.8,1.2,0.5,3.8556365794130016,1.267917060608374,0.0012901677697034473,False
5.0,0.8,1.2,0.6,3.8556365794130016,1.267917060608374,0.0017245014181901466,False
5.0,0.8,1.2,0.8,3.8556365794130016,1.267917060608374,0.00245958530304187,False
5.0,0.8,1.2,1.0,3.8556365794130016,1.267917060608374,0.0031342940697110817,False
5.0,0.8,1.2,2.0,3.8556365794130016,1.267917060608374,0.00369012819092783,False
5.0,0.8,1.4,0.5,3.8556365794130016,1.348454705464154,0.001525364116392462,False
5.0,0.8,1.4,0.6,3.8556365794130016,1.348454705464154,0.002033818821856616,False
5.0,0.8,1.4,0.8,3.8556365794130016,1.348454705464154,0.00286227352732077,False
5.0,0.8,1.4,1.0,3.8556365794130016,1.348454705464154,0.0036304191738777553,False
5.0,0.8,1.4,2.0,3.8556365794130016,1.348454705464154,0.00437155593753814,False
5.0,0.8,1.6,0.5,3.8556365794130016,1.4362436599691422,0.0017887309799074268,False
5.0,0.8,1.6,0.6,3.8556365794130016,1.4362436599691422,0.00237772590788274,False
5.0,0.8,1.6,0.8,3.8556365794130016,1.4362436599691422,0.003301218299845711,False
5.0,0.8,1.6,1.0,3.8556365794130016,1.4362436599691422,0.004167461959814853,False
5.0,0.8,1.6,2.0,3.8556365794130016,1.4362436599691422,0.005073705619783995,False
6.0,0.1,0.8,0.5,1.2864278789943306,0.9064923740889347,0.00031817864744901705,False
6.0,0.1,0.8,0.6,1.2864278789943306,0.9064923740889347,0.0004459694963557387,False
6.0,0.1,0.8,0.8,1.2864278789943306,0.9064923740889347,0.0006524618704446733,False
6.0,0.1,0.8,1.0,1.2864278789943306,0.9064923740889347,0.0008234989063958622,False
6.0,0.1,0.8,2.0,1.2864278789943306,0.9064923740889347,0.0009719389927114774,False
6.0,0.1,1.0,0.5,1.2864278789943306,0.9296802297373318,0.0003831046432645289,False
6.0,0.1,1.0,0.6,1.2864278789943306,0.9296802297373318,0.000538720918949327,False
6.0,0.1,1.0,0.8,1.2864278789943306,0.9296802297373318,0.0007684011486866587,False
6.0,0.1,1.0,1.0,1.2864278789943306,0.9296802297373318,0.0009788575392401227,False
6.0,0.1,1.0,2.0,1.2864278789943306,0.9296802297373318,0.001157441837898654,False
6.0,0.1,1.2,0.5,1.2864278789943306,0.9561198882274673,0.0004571356870369084,False
6.0,0.1,1.2,0.6,1.2864278789943306,0.9561198882274673,0.0006444795529098691,False
6.0,0.1,1.2,0.8,1.2864278789943306,0.9561198882274673,0.0009005994411373364,False
6.0,0.1,1.2,1.0,1.2864278789943306,0.9561198882274673,0.0011560032511240307,False
6.0,0.1,1.2,2.0,1.2864278789943306,0.9561198882274673,0.0013689591058197383,False
6.0,0.1,1.4,0.5,1.2864278789943306,0.9829911634415833,0.0005323752576364333,False
6.0,0.1,1.4,0.6,1.2864278789943306,0.9829911634415833,0.0007519646537663333,False
6.0,0.1,1.4,0.8,1.2864278789943306,0.9829911634415833,0.0010349558172079165,False
6.0,0.1,1.4,1.0,1.2864278789943306,0.9829911634415833,0.001336040795058608,False
6.0,0.1,1.4,2.0,1.2864278789943306,0.9829911634415833,0.0015839293075326666,False
6.0,0.1,1.6,0.5,1.2864278789943306,1.0122818282168864,0.0006119327533639046,False
6.0,0.1,1.6,0.6,1.2864278789943306,1.0122818282168864,0.0008605300331157251,False
6.0,0.1,1.6,0.8,1.2864278789943306,1.0122818282168864,0.001181409141084432,False
6.0,0.1,1.6,1.0,1.2864278789943306,1.0122818282168864,0.001527375517766384,False
6.0,0.1,1.6,2.0,1.2864278789943306,1.0122818282168864,0.0018072009803398932,False
6.0,0.2,0.8,0.5,1.5856874579625013,0.9312655180432534,0.0003875434505211095,False
6.0,0.2,0.8,0.6,1.5856874579625013,0.9312655180432534,0.0005450620721730137,False
6.0,0.2,0.8,0.8,1.5856874579625013,0.9312655180432534,0.000776327590216267,False
6.0,0.2,0.8,1.0,1.5856874579625013,0.9312655180432534,0.0009894789708897976,False
6.0,0.2,0.8,2.0,1.5856874579625013,0.9312655180432534,0.0011701241443460271,False
6.0,0.2,1.0,0.5,1.5856874579625013,0.9598475260042845,0.00046757307281199644,False
6.0,0.2,1.0,0.6,1.5856874579625013,0.9598475260042845,0.0006593901040171378,False
6.0,0.2,1.0,0.8,1.5856874579625013,0.9598475260042845,0.0009192376300214222,False
6.0,0.2,1.0,1.0,1.5856874579625013,0.9598475260042845,0.0011809784242287058,False
6.0,0.2,1.0,2.0,1.5856874579625013,0.9598475260042845,0.0013987802080342756,False
6.0,0.2,1.2,0.5,1.5856874579625013,0.9924377982964201,0.0005588258352299763,False
6.0,0.2,1.2,0.6,1.5856874579625013,0.9924377982964201,0.0007897511931856803,False
6.0,0.2,1.2,0.8,1.5856874579625013,0.9924377982964201,0.0010821889914821004,False
6.0,0.2,1.2,1.0,1.5856874579625013,0.9924377982964201,0.0013993332485860146,False
6.0,0.2,1.2,2.0,1.5856874579625013,0.9924377982964201,0.0016595023863713609,False
6.0,0.2,1.4,0.5,1.5856874579625013,1.025560093593528,0.000646456243343173,False
6.0,0.2,1.4,0.6,1.5856874579625013,1.025560093593528,0.0009043483088586426,False
6.0,0.2,1.4,0.8,1.5856874579625013,1.025560093593528,0.0012478004679676402,False
6.0,0.2,1.4,1.0,1.5856874579625013,1.025560093593528,0.0016110285896392266,False
6.0,0.2,1.4,2.0,1.5856874579625013,1.025560093593528,0.001901476664514049,False
6.0,0.2,1.6,0.5,1.5856874579625013,1.061664597023515,0.0007403279522611389,False
6.0,0.2,1.6,0.6,1.5856874579625013,1.061664597023515,0.0010234931701775993,False
6.0,0.2,1.6,0.8,1.5856874579625013,1.061664597023515,0.0014283229851175746,False
6.0,0.2,1.6,1.0,1.5856874579625013,1.061664597023515,0.001838486961248144,False
6.0,0.2,1.6,2.0,1.5856874579625013,1.061664597023515,0.002157818638866956,False
6.0,0.3,0.8,0.5,1.8849470369306716,0.9560386619975723,0.0004569082535932023,False
6.0,0.3,0.8,0.6,1.8849470369306716,0.9560386619975723,0.000644154647990289,False
6.0,0.3,0.8,0.8,1.8849470369306716,0.9560386619975723,0.0009001933099878612,False
6.0,0.3,0.8,1.0,1.8849470369306716,0.9560386619975723,0.0011554590353837339,False
6.0,0.3,0.8,2.0,1.8849470369306716,0.9560386619975723,0.001368309295980578,False
6.0,0.3,1.0,0.5,1.8849470369306716,0.990014822271237,0.0005520415023594638,False
6.0,0.3,1.0,0.6,1.8849470369306716,0.990014822271237,0.0007800592890849482,False
6.0,0.3,1.0,0.8,1.8849470369306716,0.990014822271237,0.0010700741113561852,False
6.0,0.3,1.0,1.0,1.8849470369306716,0.990014822271237,0.001383099309217288,False
6.0,0.3,1.0,2.0,1.8849470369306716,0.990014822271237,0.0016401185781698964,False
6.0,0.3,1.2,0.5,1.8849470369306716,1.028755708365373,0.0006547648417499695,False
6.0,0.3,1.2,0.6,1.8849470369306716,1.028755708365373,0.0009148938376057304,False
6.0,0.3,1.2,0.8,1.8849470369306716,1.028755708365373,0.0012637785418268643,False
6.0,0.3,1.2,1.0,1.8849470369306716,1.028755708365373,0.001631160962701849,False
6.0,0.3,1.2,2.0,1.8849470369306716,1.028755708365373,0.0019241655293941473,False
6.0,0.3,1.4,0.5,1.8849470369306716,1.0681290237454726,0.0007571354617382286,False
6.0,0.3,1.4,0.6,1.8849470369306716,1.0681290237454726,0.0010448257783600592,False
6.0,0.3,1.4,0.8,1.8849470369306716,1.0681290237454726,0.0014606451187273626,False
6.0,0.3,1.4,1.0,1.8849470369306716,1.0681290237454726,0.0018792128495964768,False
6.0,0.3,1.4,2.0,1.8849470369306716,1.0681290237454726,0.002203716068592855,False
6.0,0.3,1.6,0.5,1.8849470369306716,1.1110473658301439,0.0008687231511583739,False
6.0,0.3,1.6,0.6,1.8849470369306716,1.1110473658301439,0.0011864563072394745,False
6.0,0.3,1.6,0.8,1.8849470369306716,1.1110473658301439,0.0016752368291507189,False
6.0,0.3,1.6,1.0,1.8849470369306716,1.1110473658301439,0.00215070314131292,False
6.0,0.3,1.6,2.0,1.8849470369306716,1.1110473658301439,0.0025084362973940206,False
6.0,0.4,0.8,0.5,2.1842066158988422,0.980811805951891,0.0005262730566652947,False
6.0,0.4,0.8,0.6,2.1842066158988422,0.980811805951891,0.0007432472238075639,False
6.0,0.4,0.8,0.8,2.1842066158988422,0.980811805951891,0.0010240590297594548,False
6.0,0.4,0.8,1.0,2.1842066158988422,0.980811805951891,0.0013214390998776695,False
6.0,0.4,0.8,2.0,2.1842066158988422,0.980811805951891,0.001566494447615128,False
6.0,0.4,1.0,0.5,2.1842066158988422,1.0201821185381899,0.0006324735081992936,False
6.0,0.4,1.0,0.6,2.1842066158988422,1.0201821185381899,0.0008866009911760264,False
6.0,0.4,1.0,0.8,2.1842066158988422,1.0201821185381899,0.001220910592690949,False
6.0,0.4,1.0,1.0,2.1842066158988422,1.0201821185381899,0.001577147346790596,False
6.0,0.4,1.0,2.0,2.1842066158988422,1.0201821185381899,0.0018632930416211477,False
6.0,0.4,1.2,0.5,2.1842066158988422,1.0650736184343255,0.0007491914079292461,False
6.0,0.4,1.2,0.6,2.1842066158988422,1.0650736184343255,0.0010347429408332739,False
6.0,0.4,1.2,0.8,2.1842066158988422,1.0650736184343255,0.001445368092171627,False
6.0,0.4,1.2,1.0,2.1842066158988422,1.0650736184343255,0.0018599637961362499,False
6.0,0.4,1.2,2.0,2.1842066158988422,1.0650736184343255,0.00218202269088371,False
6.0,0.4,1.4,0.5,2.1842066158988422,1.110697953897417,0.0008678146801332843,False
6.0,0.4,1.4,0.6,2.1842066158988422,1.110697953897417,0.001185303247861476,False
6.0,0.4,1.4,0.8,2.1842066158988422,1.110697953897417,0.001673489769487085,False
6.0,0.4,1.4,1.0,2.1842066158988422,1.110697953897417,0.002148466904943469,False
6.0,0.4,1.4,2.0,2.1842066158988422,1.110697953897417,0.0025059554726716607,False
6.0,0.4,1.6,0.5,2.1842066158988422,1.1604301346367727,0.000997118350055609,False
6.0,0.4,1.6,0.6,2.1842066158988422,1.1604301346367727,0.0013494194443013498,False
6.0,0.4,1.6,0.8,2.1842066158988422,1.1604301346367727,0.0019221506731838633,False
6.0,0.4,1.6,1.0,2.1842066158988422,1.1604301346367727,0.0024667528616753452,False
6.0,0.4,1.6,2.0,2.1842066158988422,1.1604301346367727,0.002859053955921086,False
6.0,0.5,0.8,0.5,2.4834661948670127,1.0055849499062097,0.0005945208697561453,False
6.0,0.5,0.8,0.6,2.4834661948670127,1.0055849499062097,0.000838430334690492,False
6.0,0.5,0.8,0.8,2.4834661948670127,1.0055849499062097,0.0011479247495310486,False
6.0,0.5,0.8,1.0,2.4834661948670127,1.0055849499062097,0.0014851851844091212,False
6.0,0.5,0.8,2.0,2.4834661948670127,1.0055849499062097,0.0017596531443340889,False
6.0,0.5,1.0,0.5,2.4834661948670127,1.0503494148051424,0.0007109084784933703,False
6.0,0.5,1.0,0.6,2.4834661948670127,1.0503494148051424,0.0009861530688569699,False
6.0,0.5,1.0,0.8,2.4834661948670127,1.0503494148051424,0.0013717470740257118,False
6.0,0.5,1.0,1.0,2.4834661948670127,1.0503494148051424,0.0017672013132723969,False
6.0,0.5,1.0,2.0,2.4834661948670127,1.0503494148051424,0.002077480845116511,False
6.0,0.5,1.2,0.5,2.4834661948670127,1.1013915285032783,0.0008436179741085233,False
6.0,0.5,1.2,0.6,2.4834661948670127,1.1013915285032783,0.001154592044060818,False
6.0,0.5,1.2,0.8,2.4834661948670127,1.1013915285032783,0.0016269576425163908,False
6.0,0.5,1.2,1.0,2.4834661948670127,1.1013915285032783,0.0020889057824209803,False
6.0,0.5,1.2,2.0,2.4834661948670127,1.1013915285032783,0.002439879852373275,False
6.0,0.5,1.4,0.5,2.4834661948670127,1.1532668840493616,0.0009784938985283403,False
6.0,0.5,1.4,0.6,2.4834661948670127,1.1532668840493616,0.0013257807173628932,False
6.0,0.5,1.4,0.8,2.4834661948670127,1.1532668840493616,0.001886334420246808,False
6.0,0.5,1.4,1.0,2.4834661948670127,1.1532668840493616,0.002420908057915914,False
6.0,0.5,1.4,2.0,2.4834661948670127,1.1532668840493616,0.0028081948767504673,False
6.0,0.5,1.6,0.5,2.4834661948670127,1.2098129034434015,0.0011274761296415244,False
6.0,0.5,1.6,0.6,2.4834661948670127,1.2098129034434015,0.0015153264523962457,False
6.0,0.5,1.6,0.8,2.4834661948670127,1.2098129034434015,0.0021690645172170076,False
6.0,0.5,1.6,1.0,2.4834661948670127,1.2098129034434015,0.00277985871100475,False
6.0,0.5,1.6,2.0,2.4834661948670127,1.2098129034434015,0.003219484517891553,False
